38083978 INFO  [2013-11-04 01:10:42]  180-/-5990786-/-23590000
38097037 INFO  [2013-11-04 01:10:55]  180-/-5990786-/-23600000
38112068 INFO  [2013-11-04 01:11:10]  180-/-5990786-/-23610000
38127654 INFO  [2013-11-04 01:11:25]  180-/-5990786-/-23620000
38143404 INFO  [2013-11-04 01:11:41]  180-/-5990786-/-23630000
38158132 INFO  [2013-11-04 01:11:56]  180-/-5990786-/-23640000
38171464 INFO  [2013-11-04 01:12:09]  180-/-5990786-/-23650000
38187601 INFO  [2013-11-04 01:12:25]  180-/-5990786-/-23660000
38203974 INFO  [2013-11-04 01:12:42]  180-/-5990787-/-23670000
38216537 INFO  [2013-11-04 01:12:54]  180-/-5990787-/-23680000
38232088 INFO  [2013-11-04 01:13:10]  180-/-5990788-/-23690000
38248189 INFO  [2013-11-04 01:13:26]  180-/-5990789-/-23700000
38263885 INFO  [2013-11-04 01:13:42]  180-/-5990789-/-23710000
38277333 INFO  [2013-11-04 01:13:55]  180-/-5990790-/-23720000
38293393 INFO  [2013-11-04 01:14:11]  180-/-5990791-/-23730000
38311126 INFO  [2013-11-04 01:14:29]  180-/-5990792-/-23740000
38324699 INFO  [2013-11-04 01:14:42]  180-/-5990792-/-23750000
38340360 INFO  [2013-11-04 01:14:58]  180-/-5990792-/-23760000
38356542 INFO  [2013-11-04 01:15:14]  180-/-5990793-/-23770000
38372413 INFO  [2013-11-04 01:15:30]  180-/-5990793-/-23780000
38385940 INFO  [2013-11-04 01:15:44]  180-/-5990793-/-23790000
38402766 INFO  [2013-11-04 01:16:00]  180-/-5990793-/-23800000
38419238 INFO  [2013-11-04 01:16:17]  180-/-5990793-/-23810000
38431165 INFO  [2013-11-04 01:16:29]  180-/-5990793-/-23820000
38447263 INFO  [2013-11-04 01:16:45]  180-/-5990795-/-23830000
38463728 INFO  [2013-11-04 01:17:01]  180-/-5990795-/-23840000
38476501 INFO  [2013-11-04 01:17:14]  180-/-5990795-/-23850000
38493939 INFO  [2013-11-04 01:17:32]  180-/-5990796-/-23860000
38511388 INFO  [2013-11-04 01:17:49]  180-/-5990797-/-23870000
38528672 INFO  [2013-11-04 01:18:06]  180-/-5990798-/-23880000
38541704 INFO  [2013-11-04 01:18:19]  180-/-5990798-/-23890000
38558129 INFO  [2013-11-04 01:18:36]  180-/-5990798-/-23900000
38575419 INFO  [2013-11-04 01:18:53]  180-/-5990798-/-23910000
38587949 INFO  [2013-11-04 01:19:06]  180-/-5990798-/-23920000
38604645 INFO  [2013-11-04 01:19:22]  180-/-5990798-/-23930000
38622303 INFO  [2013-11-04 01:19:40]  180-/-5990798-/-23940000
38639043 INFO  [2013-11-04 01:19:57]  180-/-5990799-/-23950000
38655305 INFO  [2013-11-04 01:20:13]  180-/-5990799-/-23960000
38667005 INFO  [2013-11-04 01:20:25]  180-/-5990800-/-23970000
38685247 INFO  [2013-11-04 01:20:43]  180-/-5990800-/-23980000
38697519 INFO  [2013-11-04 01:20:55]  180-/-5990800-/-23990000
38713453 INFO  [2013-11-04 01:21:11]  180-/-5990800-/-24000000
38730849 INFO  [2013-11-04 01:21:29]  180-/-5990800-/-24010000
38747896 INFO  [2013-11-04 01:21:46]  180-/-5991122-/-24020000
38871583 INFO  [2013-11-04 01:23:49]  180-/-6001107-/-24030000
38997822 INFO  [2013-11-04 01:25:56]  180-/-6011105-/-24040000
39121661 INFO  [2013-11-04 01:27:59]  180-/-6021103-/-24050000
39244833 INFO  [2013-11-04 01:30:03]  180-/-6031089-/-24060000
39367998 INFO  [2013-11-04 01:32:06]  180-/-6041088-/-24070000
39490923 INFO  [2013-11-04 01:34:09]  180-/-6051085-/-24080000
39615338 INFO  [2013-11-04 01:36:13]  180-/-6060576-/-24090000
39738730 INFO  [2013-11-04 01:38:16]  180-/-6068664-/-24100000
39863340 INFO  [2013-11-04 01:40:21]  180-/-6076053-/-24110000
39988218 INFO  [2013-11-04 01:42:26]  180-/-6083296-/-24120000
40107400 INFO  [2013-11-04 01:44:25]  180-/-6090325-/-24130000
40228388 INFO  [2013-11-04 01:46:26]  180-/-6097428-/-24140000
40345874 INFO  [2013-11-04 01:48:24]  180-/-6104831-/-24150000
40454213 INFO  [2013-11-04 01:50:12]  180-/-6111054-/-24160000
40558762 INFO  [2013-11-04 01:51:56]  180-/-6115683-/-24170000
40662487 INFO  [2013-11-04 01:53:40]  180-/-6119815-/-24180000
40767252 INFO  [2013-11-04 01:55:25]  180-/-6124084-/-24190000
40872147 INFO  [2013-11-04 01:57:10]  180-/-6128506-/-24200000
40977058 INFO  [2013-11-04 01:58:55]  180-/-6133024-/-24210000
41080300 INFO  [2013-11-04 02:00:38]  180-/-6137548-/-24220000
41183339 INFO  [2013-11-04 02:02:21]  180-/-6142173-/-24230000
41284134 INFO  [2013-11-04 02:04:02]  180-/-6147000-/-24240000
41386604 INFO  [2013-11-04 02:05:44]  180-/-6151557-/-24250000
41488089 INFO  [2013-11-04 02:07:26]  180-/-6153762-/-24260000
41591895 INFO  [2013-11-04 02:09:10]  180-/-6153762-/-24270000
41693104 INFO  [2013-11-04 02:10:51]  180-/-6153762-/-24280000
41790012 INFO  [2013-11-04 02:12:28]  180-/-6153762-/-24290000
41875126 INFO  [2013-11-04 02:13:53]  180-/-6153762-/-24300000
41950575 INFO  [2013-11-04 02:15:08]  180-/-6153762-/-24310000
42024470 INFO  [2013-11-04 02:16:22]  180-/-6153762-/-24320000
42097463 INFO  [2013-11-04 02:17:35]  180-/-6153762-/-24330000
42169889 INFO  [2013-11-04 02:18:48]  180-/-6153762-/-24340000
42240833 INFO  [2013-11-04 02:19:59]  180-/-6153762-/-24350000
42311605 INFO  [2013-11-04 02:21:09]  180-/-6153762-/-24360000
42379530 INFO  [2013-11-04 02:22:17]  180-/-6153762-/-24370000
42444742 INFO  [2013-11-04 02:23:22]  180-/-6153762-/-24380000
42510838 INFO  [2013-11-04 02:24:29]  180-/-6153762-/-24390000
42574176 INFO  [2013-11-04 02:25:32]  180-/-6153762-/-24400000
42637144 INFO  [2013-11-04 02:26:35]  180-/-6153762-/-24410000
42697772 INFO  [2013-11-04 02:27:35]  180-/-6153762-/-24420000
42758116 INFO  [2013-11-04 02:28:36]  180-/-6153762-/-24430000
42818398 INFO  [2013-11-04 02:29:36]  180-/-6153762-/-24440000
42877330 INFO  [2013-11-04 02:30:35]  180-/-6153762-/-24450000
42933709 INFO  [2013-11-04 02:31:31]  180-/-6153764-/-24460000
42991182 INFO  [2013-11-04 02:32:29]  180-/-6153764-/-24470000
43049184 INFO  [2013-11-04 02:33:27]  180-/-6153765-/-24480000
43105282 INFO  [2013-11-04 02:34:23]  180-/-6153766-/-24490000
43162103 INFO  [2013-11-04 02:35:20]  180-/-6153766-/-24500000
43217036 INFO  [2013-11-04 02:36:15]  180-/-6153767-/-24510000
43271893 INFO  [2013-11-04 02:37:10]  180-/-6153767-/-24520000
43325715 INFO  [2013-11-04 02:38:03]  180-/-6153767-/-24530000
43378664 INFO  [2013-11-04 02:38:56]  180-/-6153769-/-24540000
43432195 INFO  [2013-11-04 02:39:50]  180-/-6153769-/-24550000
43484738 INFO  [2013-11-04 02:40:42]  180-/-6153769-/-24560000
43536899 INFO  [2013-11-04 02:41:35]  180-/-6153769-/-24570000
43587665 INFO  [2013-11-04 02:42:25]  180-/-6153769-/-24580000
43638190 INFO  [2013-11-04 02:43:16]  180-/-6153769-/-24590000
43688431 INFO  [2013-11-04 02:44:06]  180-/-6153769-/-24600000
43738119 INFO  [2013-11-04 02:44:56]  180-/-6153769-/-24610000
43787997 INFO  [2013-11-04 02:45:46]  180-/-6153769-/-24620000
43835484 INFO  [2013-11-04 02:46:33]  180-/-6153769-/-24630000
43883805 INFO  [2013-11-04 02:47:22]  180-/-6153769-/-24640000
43932290 INFO  [2013-11-04 02:48:10]  180-/-6153769-/-24650000
43983354 INFO  [2013-11-04 02:49:01]  180-/-6153769-/-24660000
44034057 INFO  [2013-11-04 02:49:52]  180-/-6153769-/-24670000
44084502 INFO  [2013-11-04 02:50:42]  180-/-6153769-/-24680000
44135810 INFO  [2013-11-04 02:51:34]  180-/-6153769-/-24690000
44185653 INFO  [2013-11-04 02:52:23]  180-/-6153769-/-24700000
44232002 INFO  [2013-11-04 02:53:10]  180-/-6153769-/-24710000
44277831 INFO  [2013-11-04 02:53:56]  180-/-6153769-/-24720000
44324594 INFO  [2013-11-04 02:54:42]  180-/-6153769-/-24730000
44370713 INFO  [2013-11-04 02:55:28]  180-/-6153769-/-24740000
44415395 INFO  [2013-11-04 02:56:13]  180-/-6153770-/-24750000
44460165 INFO  [2013-11-04 02:56:58]  180-/-6153770-/-24760000
44506558 INFO  [2013-11-04 02:57:44]  180-/-6153770-/-24770000
44553361 INFO  [2013-11-04 02:58:31]  180-/-6153770-/-24780000
44603283 INFO  [2013-11-04 02:59:21]  180-/-6153770-/-24790000
44641874 INFO  [2013-11-04 03:00:00]  180-/-6153770-/-24800000
44678169 INFO  [2013-11-04 03:00:36]  180-/-6153770-/-24810000
44715386 INFO  [2013-11-04 03:01:13]  180-/-6153770-/-24820000
44751753 INFO  [2013-11-04 03:01:49]  180-/-6153771-/-24830000
44788140 INFO  [2013-11-04 03:02:26]  180-/-6153771-/-24840000
44825001 INFO  [2013-11-04 03:03:03]  180-/-6153771-/-24850000
44861133 INFO  [2013-11-04 03:03:39]  180-/-6153771-/-24860000
44896507 INFO  [2013-11-04 03:04:14]  180-/-6153771-/-24870000
44930844 INFO  [2013-11-04 03:04:49]  180-/-6153771-/-24880000
44964553 INFO  [2013-11-04 03:05:22]  180-/-6153771-/-24890000
44999466 INFO  [2013-11-04 03:05:57]  180-/-6153771-/-24900000
45033128 INFO  [2013-11-04 03:06:31]  180-/-6153771-/-24910000
45066252 INFO  [2013-11-04 03:07:04]  180-/-6153771-/-24920000
45099986 INFO  [2013-11-04 03:07:38]  180-/-6153771-/-24930000
45133943 INFO  [2013-11-04 03:08:12]  180-/-6153771-/-24940000
45168630 INFO  [2013-11-04 03:08:46]  180-/-6153771-/-24950000
45201972 INFO  [2013-11-04 03:09:20]  180-/-6153771-/-24960000
45236015 INFO  [2013-11-04 03:09:54]  180-/-6153771-/-24970000
45269459 INFO  [2013-11-04 03:10:27]  180-/-6153771-/-24980000
45303117 INFO  [2013-11-04 03:11:01]  180-/-6153771-/-24990000
45335895 INFO  [2013-11-04 03:11:34]  180-/-6153771-/-25000000
45368651 INFO  [2013-11-04 03:12:06]  180-/-6153771-/-25010000
45402024 INFO  [2013-11-04 03:12:40]  180-/-6153771-/-25020000
45434116 INFO  [2013-11-04 03:13:12]  180-/-6153771-/-25030000
45467380 INFO  [2013-11-04 03:13:45]  180-/-6153771-/-25040000
45498825 INFO  [2013-11-04 03:14:17]  180-/-6153771-/-25050000
45531323 INFO  [2013-11-04 03:14:49]  180-/-6153771-/-25060000
45563845 INFO  [2013-11-04 03:15:22]  180-/-6153771-/-25070000
45596488 INFO  [2013-11-04 03:15:54]  180-/-6153771-/-25080000
45627236 INFO  [2013-11-04 03:16:25]  180-/-6153771-/-25090000
45658533 INFO  [2013-11-04 03:16:56]  180-/-6153772-/-25100000
45689654 INFO  [2013-11-04 03:17:27]  180-/-6153774-/-25110000
45720043 INFO  [2013-11-04 03:17:58]  180-/-6153775-/-25120000
45750416 INFO  [2013-11-04 03:18:28]  180-/-6153775-/-25130000
45780618 INFO  [2013-11-04 03:18:58]  180-/-6153775-/-25140000
45811126 INFO  [2013-11-04 03:19:29]  180-/-6153775-/-25150000
45840396 INFO  [2013-11-04 03:19:58]  180-/-6153775-/-25160000
45870524 INFO  [2013-11-04 03:20:28]  180-/-6153775-/-25170000
45900730 INFO  [2013-11-04 03:20:58]  180-/-6153775-/-25180000
45930441 INFO  [2013-11-04 03:21:28]  180-/-6153775-/-25190000
45961162 INFO  [2013-11-04 03:21:59]  180-/-6153775-/-25200000
45992756 INFO  [2013-11-04 03:22:30]  180-/-6153775-/-25210000
46023743 INFO  [2013-11-04 03:23:01]  180-/-6153775-/-25220000
46056670 INFO  [2013-11-04 03:23:34]  180-/-6153775-/-25230000
46087727 INFO  [2013-11-04 03:24:05]  180-/-6153775-/-25240000
46116828 INFO  [2013-11-04 03:24:35]  180-/-6153775-/-25250000
46146868 INFO  [2013-11-04 03:25:05]  180-/-6153775-/-25260000
46186096 INFO  [2013-11-04 03:25:44]  180-/-6153775-/-25270000
46351900 INFO  [2013-11-04 03:28:30]  180-/-6153775-/-25280000
46406861 INFO  [2013-11-04 03:29:25]  180-/-6153775-/-25290000
46435712 INFO  [2013-11-04 03:29:53]  180-/-6153775-/-25300000
46464839 INFO  [2013-11-04 03:30:23]  180-/-6153775-/-25310000
46493957 INFO  [2013-11-04 03:30:52]  180-/-6153775-/-25320000
46521834 INFO  [2013-11-04 03:31:20]  180-/-6153775-/-25330000
46550917 INFO  [2013-11-04 03:31:49]  180-/-6153775-/-25340000
46579476 INFO  [2013-11-04 03:32:17]  180-/-6153775-/-25350000
46607884 INFO  [2013-11-04 03:32:46]  180-/-6153775-/-25360000
46636374 INFO  [2013-11-04 03:33:14]  180-/-6153775-/-25370000
46663990 INFO  [2013-11-04 03:33:42]  180-/-6153775-/-25380000
46691994 INFO  [2013-11-04 03:34:10]  180-/-6153775-/-25390000
46720178 INFO  [2013-11-04 03:34:38]  180-/-6153775-/-25400000
46747413 INFO  [2013-11-04 03:35:05]  180-/-6153775-/-25410000
46774502 INFO  [2013-11-04 03:35:32]  180-/-6153775-/-25420000
46801314 INFO  [2013-11-04 03:35:59]  180-/-6153775-/-25430000
46829008 INFO  [2013-11-04 03:36:27]  180-/-6153775-/-25440000
46855711 INFO  [2013-11-04 03:36:53]  180-/-6153775-/-25450000
46882903 INFO  [2013-11-04 03:37:21]  180-/-6153775-/-25460000
46909875 INFO  [2013-11-04 03:37:48]  180-/-6153775-/-25470000
46936189 INFO  [2013-11-04 03:38:14]  180-/-6153775-/-25480000
46962506 INFO  [2013-11-04 03:38:40]  180-/-6153775-/-25490000
46989345 INFO  [2013-11-04 03:39:07]  180-/-6153775-/-25500000
47015924 INFO  [2013-11-04 03:39:34]  180-/-6153775-/-25510000
47043728 INFO  [2013-11-04 03:40:01]  180-/-6153775-/-25520000
47069866 INFO  [2013-11-04 03:40:28]  180-/-6153775-/-25530000
47095977 INFO  [2013-11-04 03:40:54]  180-/-6153775-/-25540000
47122347 INFO  [2013-11-04 03:41:20]  180-/-6153775-/-25550000
47148450 INFO  [2013-11-04 03:41:46]  180-/-6153775-/-25560000
47174439 INFO  [2013-11-04 03:42:12]  180-/-6153775-/-25570000
47200121 INFO  [2013-11-04 03:42:38]  180-/-6153775-/-25580000
47225315 INFO  [2013-11-04 03:43:03]  180-/-6153775-/-25590000
47250325 INFO  [2013-11-04 03:43:28]  180-/-6153775-/-25600000
47275680 INFO  [2013-11-04 03:43:53]  180-/-6153775-/-25610000
47301420 INFO  [2013-11-04 03:44:19]  180-/-6153775-/-25620000
47326858 INFO  [2013-11-04 03:44:45]  180-/-6153775-/-25630000
47352896 INFO  [2013-11-04 03:45:11]  180-/-6153775-/-25640000
47378819 INFO  [2013-11-04 03:45:37]  180-/-6153775-/-25650000
47403702 INFO  [2013-11-04 03:46:01]  180-/-6153775-/-25660000
47427560 INFO  [2013-11-04 03:46:25]  180-/-6153775-/-25670000
47451788 INFO  [2013-11-04 03:46:49]  180-/-6153775-/-25680000
47476254 INFO  [2013-11-04 03:47:14]  180-/-6153775-/-25690000
47500759 INFO  [2013-11-04 03:47:38]  180-/-6153775-/-25700000
47525237 INFO  [2013-11-04 03:48:03]  180-/-6153775-/-25710000
47549725 INFO  [2013-11-04 03:48:27]  180-/-6153775-/-25720000
47573590 INFO  [2013-11-04 03:48:51]  180-/-6153775-/-25730000
47597563 INFO  [2013-11-04 03:49:15]  180-/-6153775-/-25740000
47620492 INFO  [2013-11-04 03:49:38]  180-/-6153775-/-25750000
47644290 INFO  [2013-11-04 03:50:02]  180-/-6153775-/-25760000
47668143 INFO  [2013-11-04 03:50:26]  180-/-6153775-/-25770000
47692311 INFO  [2013-11-04 03:50:50]  180-/-6153775-/-25780000
47715354 INFO  [2013-11-04 03:51:13]  180-/-6153775-/-25790000
47737918 INFO  [2013-11-04 03:51:36]  180-/-6153775-/-25800000
47760363 INFO  [2013-11-04 03:51:58]  180-/-6153775-/-25810000
47784434 INFO  [2013-11-04 03:52:22]  180-/-6153775-/-25820000
47807065 INFO  [2013-11-04 03:52:45]  180-/-6153775-/-25830000
47830905 INFO  [2013-11-04 03:53:09]  180-/-6153775-/-25840000
47853658 INFO  [2013-11-04 03:53:31]  180-/-6153775-/-25850000
47876036 INFO  [2013-11-04 03:53:54]  180-/-6153775-/-25860000
47897359 INFO  [2013-11-04 03:54:15]  180-/-6153775-/-25870000
47919466 INFO  [2013-11-04 03:54:37]  180-/-6153775-/-25880000
47941497 INFO  [2013-11-04 03:54:59]  180-/-6153775-/-25890000
47962945 INFO  [2013-11-04 03:55:21]  180-/-6153775-/-25900000
47984790 INFO  [2013-11-04 03:55:42]  180-/-6153775-/-25910000
48005691 INFO  [2013-11-04 03:56:03]  180-/-6153775-/-25920000
48026804 INFO  [2013-11-04 03:56:25]  180-/-6153775-/-25930000
48048928 INFO  [2013-11-04 03:56:47]  180-/-6153775-/-25940000
48070988 INFO  [2013-11-04 03:57:09]  180-/-6153775-/-25950000
48092430 INFO  [2013-11-04 03:57:30]  180-/-6153775-/-25960000
48114220 INFO  [2013-11-04 03:57:52]  180-/-6153775-/-25970000
48135489 INFO  [2013-11-04 03:58:13]  180-/-6153775-/-25980000
48157243 INFO  [2013-11-04 03:58:35]  180-/-6153775-/-25990000
48179776 INFO  [2013-11-04 03:58:57]  180-/-6153775-/-26000000
48201109 INFO  [2013-11-04 03:59:19]  180-/-6153775-/-26010000
48222871 INFO  [2013-11-04 03:59:41]  180-/-6153775-/-26020000
48243757 INFO  [2013-11-04 04:00:01]  180-/-6153775-/-26030000
48264936 INFO  [2013-11-04 04:00:23]  180-/-6153775-/-26040000
48285884 INFO  [2013-11-04 04:00:44]  180-/-6153775-/-26050000
48306028 INFO  [2013-11-04 04:01:04]  180-/-6153775-/-26060000
48326361 INFO  [2013-11-04 04:01:24]  180-/-6153775-/-26070000
48346256 INFO  [2013-11-04 04:01:44]  180-/-6153775-/-26080000
48366718 INFO  [2013-11-04 04:02:04]  180-/-6153775-/-26090000
48386718 INFO  [2013-11-04 04:02:24]  180-/-6153775-/-26100000
48407293 INFO  [2013-11-04 04:02:45]  180-/-6153775-/-26110000
48428146 INFO  [2013-11-04 04:03:06]  180-/-6153775-/-26120000
48448386 INFO  [2013-11-04 04:03:26]  180-/-6153775-/-26130000
48468477 INFO  [2013-11-04 04:03:46]  180-/-6153775-/-26140000
48488300 INFO  [2013-11-04 04:04:06]  180-/-6153775-/-26150000
48510187 INFO  [2013-11-04 04:04:28]  180-/-6153775-/-26160000
48530750 INFO  [2013-11-04 04:04:48]  180-/-6153775-/-26170000
48551791 INFO  [2013-11-04 04:05:09]  180-/-6153775-/-26180000
48572212 INFO  [2013-11-04 04:05:30]  180-/-6153775-/-26190000
48593448 INFO  [2013-11-04 04:05:51]  180-/-6153775-/-26200000
48614263 INFO  [2013-11-04 04:06:12]  180-/-6153775-/-26210000
48634743 INFO  [2013-11-04 04:06:32]  180-/-6153775-/-26220000
48655117 INFO  [2013-11-04 04:06:53]  180-/-6153776-/-26230000
48675777 INFO  [2013-11-04 04:07:13]  180-/-6153776-/-26240000
48695965 INFO  [2013-11-04 04:07:34]  180-/-6153776-/-26250000
48717178 INFO  [2013-11-04 04:07:55]  180-/-6153776-/-26260000
48736540 INFO  [2013-11-04 04:08:14]  180-/-6153776-/-26270000
48757893 INFO  [2013-11-04 04:08:36]  180-/-6153776-/-26280000
48777676 INFO  [2013-11-04 04:08:55]  180-/-6153776-/-26290000
48797702 INFO  [2013-11-04 04:09:15]  180-/-6153776-/-26300000
48817177 INFO  [2013-11-04 04:09:35]  180-/-6153776-/-26310000
48837448 INFO  [2013-11-04 04:09:55]  180-/-6153776-/-26320000
48856830 INFO  [2013-11-04 04:10:15]  180-/-6153776-/-26330000
48877027 INFO  [2013-11-04 04:10:35]  180-/-6153776-/-26340000
48898359 INFO  [2013-11-04 04:10:56]  180-/-6153776-/-26350000
48922684 INFO  [2013-11-04 04:11:20]  180-/-6153776-/-26360000
48948180 INFO  [2013-11-04 04:11:46]  180-/-6153776-/-26370000
48974842 INFO  [2013-11-04 04:12:13]  180-/-6153776-/-26380000
49000132 INFO  [2013-11-04 04:12:38]  180-/-6153776-/-26390000
49024712 INFO  [2013-11-04 04:13:02]  180-/-6153776-/-26400000
49049927 INFO  [2013-11-04 04:13:28]  180-/-6153776-/-26410000
49073903 INFO  [2013-11-04 04:13:52]  180-/-6153776-/-26420000
49097183 INFO  [2013-11-04 04:14:15]  180-/-6153776-/-26430000
49121319 INFO  [2013-11-04 04:14:39]  180-/-6153777-/-26440000
49146553 INFO  [2013-11-04 04:15:04]  180-/-6153777-/-26450000
49174434 INFO  [2013-11-04 04:15:32]  180-/-6153777-/-26460000
49208160 INFO  [2013-11-04 04:16:06]  180-/-6153777-/-26470000
49239676 INFO  [2013-11-04 04:16:37]  180-/-6153777-/-26480000
49259172 INFO  [2013-11-04 04:16:57]  180-/-6153777-/-26490000
49273914 INFO  [2013-11-04 04:17:12]  180-/-6153777-/-26500000
49286405 INFO  [2013-11-04 04:17:24]  180-/-6153777-/-26510000
49300115 INFO  [2013-11-04 04:17:38]  180-/-6153777-/-26520000
49313000 INFO  [2013-11-04 04:17:51]  180-/-6153778-/-26530000
49325469 INFO  [2013-11-04 04:18:03]  180-/-6153778-/-26540000
49339552 INFO  [2013-11-04 04:18:17]  180-/-6153778-/-26550000
49351618 INFO  [2013-11-04 04:18:29]  180-/-6153778-/-26560000
49365589 INFO  [2013-11-04 04:18:43]  180-/-6153778-/-26570000
49378554 INFO  [2013-11-04 04:18:56]  180-/-6153778-/-26580000
49391162 INFO  [2013-11-04 04:19:09]  180-/-6153778-/-26590000
49404663 INFO  [2013-11-04 04:19:22]  180-/-6153778-/-26600000
49416784 INFO  [2013-11-04 04:19:34]  180-/-6153778-/-26610000
49429493 INFO  [2013-11-04 04:19:47]  180-/-6153778-/-26620000
49443180 INFO  [2013-11-04 04:20:01]  180-/-6153778-/-26630000
49454766 INFO  [2013-11-04 04:20:12]  180-/-6153778-/-26640000
49468051 INFO  [2013-11-04 04:20:26]  180-/-6153778-/-26650000
49480265 INFO  [2013-11-04 04:20:38]  180-/-6153779-/-26660000
49493074 INFO  [2013-11-04 04:20:51]  180-/-6153779-/-26670000
49507013 INFO  [2013-11-04 04:21:05]  180-/-6153779-/-26680000
49518644 INFO  [2013-11-04 04:21:16]  180-/-6153779-/-26690000
49531539 INFO  [2013-11-04 04:21:29]  180-/-6153779-/-26700000
49543516 INFO  [2013-11-04 04:21:41]  180-/-6153779-/-26710000
49555565 INFO  [2013-11-04 04:21:53]  180-/-6153779-/-26720000
49568403 INFO  [2013-11-04 04:22:06]  180-/-6153779-/-26730000
49579561 INFO  [2013-11-04 04:22:17]  180-/-6153779-/-26740000
49592649 INFO  [2013-11-04 04:22:30]  180-/-6153779-/-26750000
49605159 INFO  [2013-11-04 04:22:43]  180-/-6153779-/-26760000
49616352 INFO  [2013-11-04 04:22:54]  180-/-6153779-/-26770000
49629187 INFO  [2013-11-04 04:23:07]  180-/-6153779-/-26780000
49640946 INFO  [2013-11-04 04:23:19]  180-/-6153779-/-26790000
49653010 INFO  [2013-11-04 04:23:31]  180-/-6153779-/-26800000
49665416 INFO  [2013-11-04 04:23:43]  180-/-6153779-/-26810000
49677050 INFO  [2013-11-04 04:23:55]  180-/-6153779-/-26820000
49690668 INFO  [2013-11-04 04:24:08]  180-/-6153779-/-26830000
49701953 INFO  [2013-11-04 04:24:20]  180-/-6153779-/-26840000
49714458 INFO  [2013-11-04 04:24:32]  180-/-6153779-/-26850000
49726091 INFO  [2013-11-04 04:24:44]  180-/-6153780-/-26860000
49737822 INFO  [2013-11-04 04:24:56]  180-/-6153780-/-26870000
49754461 INFO  [2013-11-04 04:25:12]  180-/-6153780-/-26880000
49766462 INFO  [2013-11-04 04:25:24]  180-/-6153780-/-26890000
49782202 INFO  [2013-11-04 04:25:40]  180-/-6153781-/-26900000
49793837 INFO  [2013-11-04 04:25:52]  180-/-6153781-/-26910000
49810433 INFO  [2013-11-04 04:26:08]  180-/-6153781-/-26920000
49824986 INFO  [2013-11-04 04:26:23]  180-/-6153781-/-26930000
49837847 INFO  [2013-11-04 04:26:36]  180-/-6153781-/-26940000
49852367 INFO  [2013-11-04 04:26:50]  180-/-6153781-/-26950000
49867341 INFO  [2013-11-04 04:27:05]  180-/-6153782-/-26960000
49882833 INFO  [2013-11-04 04:27:21]  180-/-6153782-/-26970000
49894896 INFO  [2013-11-04 04:27:33]  180-/-6153782-/-26980000
49910692 INFO  [2013-11-04 04:27:48]  180-/-6153782-/-26990000
49921927 INFO  [2013-11-04 04:28:00]  180-/-6153782-/-27000000
49939116 INFO  [2013-11-04 04:28:17]  180-/-6153782-/-27010000
49954938 INFO  [2013-11-04 04:28:33]  180-/-6153782-/-27020000
49966150 INFO  [2013-11-04 04:28:44]  180-/-6153783-/-27030000
49982035 INFO  [2013-11-04 04:29:00]  180-/-6153783-/-27040000
49995780 INFO  [2013-11-04 04:29:13]  180-/-6153783-/-27050000
50010339 INFO  [2013-11-04 04:29:28]  180-/-6153783-/-27060000
50025260 INFO  [2013-11-04 04:29:43]  180-/-6153783-/-27070000
50037527 INFO  [2013-11-04 04:29:55]  180-/-6153783-/-27080000
50054250 INFO  [2013-11-04 04:30:12]  180-/-6153783-/-27090000
50070198 INFO  [2013-11-04 04:30:28]  180-/-6153783-/-27100000
50081556 INFO  [2013-11-04 04:30:39]  180-/-6153783-/-27110000
50094977 INFO  [2013-11-04 04:30:53]  180-/-6153783-/-27120000
50107433 INFO  [2013-11-04 04:31:05]  180-/-6153783-/-27130000
50121117 INFO  [2013-11-04 04:31:19]  180-/-6153783-/-27140000
50135228 INFO  [2013-11-04 04:31:33]  180-/-6153783-/-27150000
50146594 INFO  [2013-11-04 04:31:44]  180-/-6153783-/-27160000
50159074 INFO  [2013-11-04 04:31:57]  180-/-6153783-/-27170000
50172336 INFO  [2013-11-04 04:32:10]  180-/-6153783-/-27180000
50185995 INFO  [2013-11-04 04:32:24]  180-/-6153783-/-27190000
50198437 INFO  [2013-11-04 04:32:36]  180-/-6153783-/-27200000
50209645 INFO  [2013-11-04 04:32:47]  180-/-6153783-/-27210000
50222880 INFO  [2013-11-04 04:33:01]  180-/-6153783-/-27220000
50236126 INFO  [2013-11-04 04:33:14]  180-/-6153784-/-27230000
50247683 INFO  [2013-11-04 04:33:25]  180-/-6153784-/-27240000
50260627 INFO  [2013-11-04 04:33:38]  180-/-6153784-/-27250000
50273057 INFO  [2013-11-04 04:33:51]  180-/-6153784-/-27260000
50285461 INFO  [2013-11-04 04:34:03]  180-/-6153784-/-27270000
50297874 INFO  [2013-11-04 04:34:16]  180-/-6153784-/-27280000
50310273 INFO  [2013-11-04 04:34:28]  180-/-6153784-/-27290000
50321430 INFO  [2013-11-04 04:34:39]  180-/-6153785-/-27300000
50334317 INFO  [2013-11-04 04:34:52]  180-/-6153785-/-27310000
50347143 INFO  [2013-11-04 04:35:05]  180-/-6153785-/-27320000
50359938 INFO  [2013-11-04 04:35:18]  180-/-6153785-/-27330000
50371131 INFO  [2013-11-04 04:35:29]  180-/-6153785-/-27340000
50383851 INFO  [2013-11-04 04:35:42]  180-/-6153785-/-27350000
50396094 INFO  [2013-11-04 04:35:54]  180-/-6153785-/-27360000
